"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
"398"	398	"median"	"chr13"	"13q"	48800000	53799999	0.4037854	0.412251689197592	0.210313447927199	0.0551024801560045	0.208183523989411	0.0557275168353853	0.00803212546283541	0.00403617206330799	0.000333313798458698	7.21124796698939e-05	0.000320562527623918	7.26751070672748e-05	0.00151513010209774	0.00100861076390814	6.67358366597003e-05	3.2949654678447e-05	0.00392031310118002	0.00216293068101147	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"399"	399	"median"	"chr13"	"13q"	43800000	48799999	0.403231	0.412013370742951	0.21534306418525	0.0573841983790713	0.213541566806552	0.0577651177998533	0.0110823783199858	0.00392049083429823	0.000353337722912611	7.6287334203144e-05	0.000345372631976403	7.6143906707261e-05	0.00529894874835834	0.0013022486865177	7.37514129643437e-05	3.56679220839495e-05	0.00886859393547627	0.002274708751691	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"400"	400	"median"	"chr13"	"13q"	38800000	43799999	0.3969894	0.406470836690358	0.208432108027007	0.0551114038486904	0.2082336007553	0.0555682968641843	0.00349192380945391	0.00482809050297567	0.000336410639894592	7.53754178025276e-05	0.000338915250389467	7.45661283022344e-05	0.00365951054976192	0.00151283896647991	7.05735429394824e-05	3.3499933020394e-05	0.00463774292052983	0.00285470885493542	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"401"	401	"median"	"chr13"	"13q"	33800000	38799999	0.3765006	0.386660004126354	0.19231211877086	0.0526323726817505	0.197108499700578	0.0530475138061192	-0.00730857368721617	0.00374092248043671	0.0002868993941747	7.61574068890864e-05	0.0003221625945119	7.39145378255592e-05	0.000726172126188785	0.00192471688674047	6.35009856638864e-05	3.10937319142412e-05	-0.00212941311232837	0.00239165767023181	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"402"	402	"median"	"chr13"	"13q"	28800000	33799999	0.4090406	0.418393605771991	0.208214914061443	0.0546371509961066	0.205176576752247	0.0551666769020094	0.00378447401091551	0.00245776725477179	0.000354943005159388	7.45708137728375e-05	0.000333040138391755	7.45699527283186e-05	0.0044980612761222	0.00111256022188195	6.78207724043097e-05	3.3514718802151e-05	0.00541007360920618	0.00162149617140878	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"403"	403	"median"	"chr13"	"13q"	23800000	28799999	0.4220564	0.434850167140924	0.21396409152696	0.052852993405221	0.205461836355896	0.0536137079984502	-0.00317717108773626	0.00545279684935823	0.000365930116574084	7.08009947370364e-05	0.000314566848217478	7.08253261941009e-05	-0.000582998228841795	0.00138120306445092	6.46314822914494e-05	3.08743223085565e-05	-0.00227015496849981	0.00255378865835537	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"404"	404	"median"	"chr14"	"14q"	101800000	106799999	0.4977012	0.504832593872441	0.235549321503132	0.055721736428914	0.208468241496649	0.0562089366457099	0.00827359637946098	0.00343854621608988	0.000313755889150214	6.94378207502497e-05	0.000255725458292706	5.58391039846548e-05	-0.0209173910701965	0.00337459745030018	5.33106365962053e-05	2.56350960786987e-05	-0.0167825952318553	0.00394474974833452	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"405"	405	"median"	"chr14"	"14q"	96800000	101799999	0.4554728	0.466675949111705	0.20709426627794	0.050666105071959	0.190118435341672	0.0514274614024972	-0.0165240533202346	0.00385387260492736	0.000410520240974033	8.08635237489031e-05	0.000331057862593303	7.50133231203076e-05	0.00367587777636464	0.00212753345998548	6.29402028437968e-05	3.11998735436782e-05	-0.00221526229388535	0.00263890968776665	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"406"	406	"median"	"chr14"	"14q"	91800000	96799999	0.4531356	0.461383603868056	0.216217170290878	0.0508746307925181	0.200061640650984	0.0515064021521646	-0.00898498712162818	0.0052337935842617	0.000287851450161988	5.45199285238849e-05	0.000251250281424783	4.94841051503481e-05	-0.0271210803112041	0.00502879830238803	4.95819539935355e-05	2.1515267400201e-05	-0.0263330955765197	0.00550273250505118	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"407"	407	"median"	"chr14"	"14q"	86800000	91799999	0.4181032	0.427082065521754	0.217274758004468	0.0558853456559119	0.210189784924818	0.0564863672870156	0.0126423844454866	0.00304070359189673	0.000353918910312371	7.36267264762446e-05	0.000328284551551695	7.29369610702186e-05	0.001574368647763	0.00187866039509226	6.84731548613294e-05	3.34339739551216e-05	0.00543077289090416	0.00188891600422085	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"408"	408	"median"	"chr14"	"14q"	81800000	86799999	0.3616474	0.373089964267211	0.188712740483858	0.0528777485629493	0.197311533623663	0.0529580229220771	-0.00468458899507321	0.0034808099443869	0.00027009445707771	8.08262308843662e-05	0.000331600294239258	7.47504300673719e-05	0.00285842232944145	0.00255930827053642	6.54285626064058e-05	3.2224109238614e-05	0.00155189601156135	0.0027999899996123	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"409"	409	"median"	"chr14"	"14q"	76800000	81799999	0.40905	0.416714308661543	0.201144454055493	0.0526871447109954	0.199033686635034	0.0532688861071864	-0.00229351450625611	0.00358933003721847	0.00034771892771381	7.31704513684656e-05	0.000347806633837439	7.26887093740724e-05	0.00635568460062446	0.00258983065909776	6.89237242610693e-05	3.20754091121708e-05	0.00525181680798934	0.00279629177915348	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"410"	410	"median"	"chr14"	"14q"	71800000	76799999	0.444917	0.454779669726481	0.220099407809898	0.0547290664443389	0.208917223755604	0.0551473937521456	0.00712862282457653	0.00507482189239257	0.000417326238693893	8.01847601855313e-05	0.000347975894486798	7.47702516994546e-05	0.00711763535543261	0.00234299041228725	7.24393438105575e-05	3.39595194230962e-05	0.00871492248776892	0.0036013153368245	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"411"	411	"median"	"chr14"	"14q"	66800000	71799999	0.420966	0.43007592932978	0.2182066940301	0.0565421548933044	0.212412015154471	0.0571943212443652	0.0150963033510132	0.00339998981212269	0.000391163336180344	7.84414588880279e-05	0.000353869754363356	7.83272058279115e-05	0.00897931161690164	0.0012002563253471	7.44413957103441e-05	3.61698466024711e-05	0.012805503799589	0.00203430530151768	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"412"	412	"median"	"chr14"	"14q"	61800000	66799999	0.4052666	0.413976965251181	0.208380843785633	0.054229971313042	0.205920136109813	0.0547521917716995	-0.000349705167073815	0.00383006639086565	0.000334687344331468	7.23666594023882e-05	0.000327390010982836	7.25595845242218e-05	0.00149979881258563	0.00108924991967186	6.72932744992693e-05	3.19300199158719e-05	0.00118371798896357	0.00217015228643857	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"413"	413	"median"	"chr14"	"14q"	56800000	61799999	0.3947746	0.403699074829328	0.202947766419269	0.0553272519548878	0.20334276053975	0.0557097484443377	0.000572499928927157	0.00375242631800238	0.000331768559351833	7.64591830701464e-05	0.000331168928978984	7.53296596242204e-05	0.00430110352040098	0.00140423083803675	6.72970133758693e-05	3.36365151623473e-05	0.00389104890045545	0.0023431047917563	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"414"	414	"median"	"chr14"	"14q"	51800000	56799999	0.402902	0.412090020479887	0.207289126538767	0.0552525202088069	0.2061783241159	0.0557119338884467	0.00344130783582142	0.00377850460452215	0.000343958778972661	7.50728403675732e-05	0.0003350003090028	7.43591398673594e-05	0.00464276656475399	0.00127224121518899	6.90698022885059e-05	3.34248180340071e-05	0.00523105176997261	0.00227162866254048	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"415"	415	"median"	"chr14"	"14q"	46800000	51799999	0.3821858	0.391539735104098	0.202723436900652	0.0542562503996934	0.204550057738298	0.0547724424922571	0.00163164971197306	0.00341144712589015	0.00030246624739942	7.66572584842238e-05	0.000332310970526043	7.57747615783058e-05	0.00328665764601479	0.00237667151432898	6.79742282081718e-05	3.32861328342778e-05	0.00361439351304985	0.00295591669882062	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"416"	416	"median"	"chr14"	"14q"	41800000	46799999	0.3562634	0.367557635201514	0.191607460035524	0.0532857781001469	0.19996138218146	0.0533867123464214	-0.00432897501616282	0.00374236703727585	0.000263078672807411	8.28487768827056e-05	0.000318367403029667	7.85561803578671e-05	0.00158971959371785	0.0048819972251534	6.36611859513338e-05	3.24171825828651e-05	1.47698725903327e-05	0.00491017203026055	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"417"	417	"median"	"chr14"	"14q"	36800000	41799999	0.367838	0.378430421060975	0.191915067374439	0.0536010556274765	0.198495092405748	0.0538449489538858	-0.00374791219671218	0.00414105113719263	0.000270941646121671	7.89983295981592e-05	0.000321478349047064	7.56369892844986e-05	0.000672582420128826	0.0034976436617428	6.38118746005444e-05	3.22291441615044e-05	-0.000742956152766728	0.00397610442197943	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"418"	418	"median"	"chr14"	"14q"	31800000	36799999	0.3987196	0.407159415875547	0.202533388406994	0.0538287972429932	0.20210913029046	0.0543615516052201	-0.000342294717161757	0.00291266788833522	0.000336747663140622	7.30216935445303e-05	0.000336040212771782	7.24896130817276e-05	0.00391388221778238	0.00122242363605728	6.7916795145926e-05	3.23339214914624e-05	0.00348650177188711	0.00187245104791184	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"419"	419	"median"	"chr14"	"14q"	26800000	31799999	0.3664732	0.377306924431441	0.193012670685201	0.0542253078855856	0.199260637455598	0.0545525916431094	-0.00069676782737322	0.00410362254043949	0.000270862222148799	8.09714489766959e-05	0.000326821642882	7.70009850143944e-05	0.00388326815396033	0.00308370977072048	6.51226888949532e-05	3.34312652486688e-05	0.00278923345053368	0.00347642404184208	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"420"	420	"median"	"chr14"	"14q"	21800000	26799999	0.4134534	0.420919448609934	0.210723149627716	0.0526736169838787	0.206853667397041	0.053310220371349	-0.000779713928908614	0.00489655098026544	0.000298498880051274	6.2824737111534e-05	0.000304234048396073	6.24928571977829e-05	-0.00980173950958095	0.00283949287454954	6.29319286577765e-05	2.74251982056785e-05	-0.0092444851719364	0.00381951803267024	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"421"	421	"median"	"chr15"	"15q"	96900000	101899999	0.4265066	0.436295600281056	0.212480879270296	0.0550965493233189	0.201224807719984	0.0561608660132558	0.000154681283874575	0.00509556414783909	0.00036277245787212	7.56568409818135e-05	0.000316794606363325	7.68169741488451e-05	0.00296944488366575	0.00249793962766103	6.37469337521882e-05	3.35369213985999e-05	0.00196668942959336	0.00372558988643443	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"422"	422	"median"	"chr15"	"15q"	91900000	96899999	0.4075908	0.417268983535994	0.201655081098974	0.0523535734142517	0.198866038782289	0.0528681318192694	-0.00762370167267944	0.00388120746285018	0.00035173945756327	7.26979165826543e-05	0.000340111806871809	7.21472401614817e-05	0.00358556427353067	0.00221533427219493	6.675155551322e-05	3.10083701700561e-05	0.000649367674405623	0.00285665037276466	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"423"	423	"median"	"chr15"	"15q"	86900000	91899999	0.4405732	0.45027663640796	0.21706268958544	0.0540956446067124	0.205551887185381	0.054837071861441	0.0050883705168205	0.00301563731647686	0.000412394009150445	7.93060894857021e-05	0.000349894862940018	7.62151702890387e-05	0.00675678532279488	0.00150761213237217	7.18418897915122e-05	3.37086084088693e-05	0.00758311918759836	0.00182306971570886	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"424"	424	"median"	"chr15"	"15q"	81700000	86899999	0.4248036	0.436310478229186	0.207511594313084	0.0548274857010676	0.200194160926599	0.0555253070942102	-0.00331340272754599	0.00434421100799729	0.000330477685188705	6.72639511641163e-05	0.000294630595334959	6.68150758458993e-05	-0.00767622993816061	0.00170196695231686	5.89833248163865e-05	2.9424563480248e-05	-0.00790517603903036	0.00230222221594801	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"425"	425	"median"	"chr15"	"15q"	76700000	81699999	0.4431094	0.453570185896585	0.212698063380282	0.0525767575458315	0.199201241690365	0.0533548084194131	-0.00491062784881428	0.00396915216343198	0.000418820358143233	7.86718728174059e-05	0.00034762019299542	7.57850037313144e-05	0.00664690836060584	0.00187895469550774	6.92463740813323e-05	3.28455741989094e-05	0.00507059381259814	0.00269541502966704	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"426"	426	"median"	"chr15"	"15q"	71700000	76699999	0.4509056	0.460527240849712	0.2189135118498	0.054596943683187	0.204659907006501	0.0556356110364697	0.0036679280786633	0.00471363273128558	0.00041324310900302	7.94650102373144e-05	0.000334821035654	7.69742402292199e-05	0.0054145751149418	0.00211321259875765	6.85244420207679e-05	3.45127053986581e-05	0.00601531705355298	0.00342794759182301	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"427"	427	"median"	"chr15"	"15q"	66700000	71699999	0.4406938	0.450823068720896	0.217143130090038	0.0552809706212316	0.204663634024765	0.0561941821514183	0.00116218365748217	0.00461592990757279	0.000426337646622727	8.35999288142951e-05	0.000364671868882563	8.0654063580615e-05	0.00904737550067364	0.00224209309851814	7.46350699121081e-05	3.60249732178702e-05	0.0087248277828195	0.00342250360655108	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"428"	428	"median"	"chr15"	"15q"	61700000	66699999	0.4389012	0.446988188898418	0.224155855252852	0.0583104758778023	0.213221825668354	0.0589421326139524	0.0186602990214527	0.00497669120165956	0.000384999039339229	7.47700744975516e-05	0.000316866547044565	7.33882416078266e-05	0.00027962018997425	0.00164775440668609	6.75628636540694e-05	3.47569236678633e-05	0.00547550176328547	0.00256676105492302	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"429"	429	"median"	"chr15"	"15q"	56700000	61699999	0.4093932	0.418491097245554	0.207977675640184	0.0551415078320798	0.205486295541805	0.0555195179182828	0.00134363988928745	0.00350205948033589	0.000369320376406019	7.54406117295504e-05	0.00035015650499695	7.47858019605464e-05	0.00710062899214292	0.00179140176384453	7.04428090679799e-05	3.38673946731301e-05	0.0068298479684011	0.00203822296794904	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"430"	430	"median"	"chr15"	"15q"	51700000	56699999	0.390862	0.399315946318151	0.199429590017825	0.0546172306846092	0.200654662180988	0.055110106554959	0.000722600971342553	0.00282066573752224	0.000320150650511325	7.64034993541305e-05	0.000334727710149378	7.52456156252362e-05	0.00530174657545267	0.00155214514362613	6.7085694867769e-05	3.33425928673873e-05	0.00441479477984003	0.00210718908681313	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"431"	431	"median"	"chr15"	"15q"	46700000	51699999	0.389954	0.399314399744709	0.201523371537384	0.0565618841176165	0.202756767297479	0.0569467815556229	0.00648473263135686	0.00473529066259223	0.000321009116681806	7.90645862484369e-05	0.000335636386454845	7.77787490033417e-05	0.00641685804652432	0.00159017050413043	6.76712459462542e-05	3.54886061300544e-05	0.00774228997351144	0.00287662428980228	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"432"	432	"median"	"chr15"	"15q"	41700000	46699999	0.4235822	0.432780524291368	0.215556670305999	0.0538324828429976	0.206975414372866	0.0545620873305617	0.0069430026280574	0.00371962719136847	0.000351812571599638	6.88663444594734e-05	0.000315290853142049	6.91692971490902e-05	-0.00156551640320937	0.00130112850382351	6.52574549770501e-05	3.08250160194955e-05	0.000758187994630406	0.00206135849787962	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"433"	433	"median"	"chr15"	"15q"	36700000	41699999	0.4150226	0.423006227307949	0.216006958307192	0.0556347943192982	0.210523909296735	0.0562377927595005	0.0117107946983609	0.00276375572482866	0.000366850329957038	7.65207638829071e-05	0.000352512177024093	7.60655720792919e-05	0.00880451845543887	0.00140126621411772	7.42122415818146e-05	3.50688757403624e-05	0.0118983785518124	0.00200367730819194	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"434"	434	"median"	"chr15"	"15q"	31700000	36699999	0.3984932	0.408149963383045	0.193460490463215	0.0539001525749219	0.194966698046906	0.0542999022794893	-0.00603837909252663	0.00339105061122968	0.00023567757933601	5.60497417981214e-05	0.000248033858615547	5.55179914282406e-05	-0.0217397095996231	0.00153265203885804	4.82998233527828e-05	2.4523268304938e-05	-0.0203464129850156	0.0018701576320345	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"435"	435	"median"	"chr15"	"15q"	26700000	31699999	0.4326126	0.458420202724717	0.200130223748076	0.051007854168131	0.183885109868188	0.0519173462726773	-0.0211439145370093	0.0116575663573902	8.57257190208563e-05	1.7585566612489e-05	7.32350253471959e-05	2.05628966868899e-05	-0.075408223053564	0.00503040103824448	1.26477076166645e-05	7.92183642989914e-06	-0.0696149920751444	0.00577854904320923	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"436"	436	"median"	"chr15"	"15q"	21300000	26699999	0.4148528	0.424596820343276	0.200538788183188	0.0513347821018209	0.194435865789074	0.0525963392375461	-0.0119491033303289	0.00470610046152111	0.000260001911570014	5.25064238691409e-05	0.000227747846348289	5.56562054146479e-05	-0.0240087649293575	0.00292260234600726	4.42823496863265e-05	2.33123513845043e-05	-0.0250861794206694	0.00305316178150931	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"437"	437	"median"	"chr16"	"16p"	100000	5099999	0.5402172	0.544210444680112	0.246858388987325	0.054259769141141	0.221407058058893	0.0549364418340683	0.014929584422997	0.00783068141905053	0.000399765477557699	9.14267089644101e-05	0.000313279773827157	6.5203145523586e-05	-0.0046386407065661	0.0032061981378643	6.93623530724263e-05	3.02428430286755e-05	3.82378166065506e-05	0.00543820117925681	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"438"	438	"median"	"chr16"	"16p"	5100000	10099999	0.4298708	0.438057036343517	0.199346118675702	0.0507944877980286	0.192790052522105	0.0509219499302577	-0.0133928538744351	0.00687823791094019	0.000387403193148184	7.34961773372242e-05	0.000369096873252647	7.05420103597738e-05	0.00202547450757719	0.00631120762700271	6.7211569722595e-05	2.94810079949965e-05	-0.00230376973617516	0.00665994226068059	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"439"	439	"median"	"chr16"	"16p"	10100000	15099999	0.452883	0.461750488590625	0.222256216276353	0.055186504264026	0.20865557783221	0.0555287632292749	0.00293607754309385	0.00473018012012333	0.000367506693304949	7.2682805076985e-05	0.000323015411781423	6.60359938565123e-05	-0.00644467072288431	0.0041206975098061	6.5223588721787e-05	2.96970812476348e-05	-0.00539346538305192	0.00442938416387465	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"440"	440	"median"	"chr16"	"16p"	15100000	20199999	0.449494	0.45937417563974	0.210664086951573	0.0522821999052615	0.198556774228082	0.0519029663804986	-0.0103251063439021	0.0083852511523399	0.000178434669268454	3.35880888534434e-05	0.000168383363766517	3.19307641048595e-05	-0.054115306845526	0.00654658678458816	3.13193373628379e-05	1.36290456565183e-05	-0.0509772203047556	0.00743697375988862	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"441"	441	"median"	"chr16"	"16p"	20200000	25199999	0.4402814	0.446207098970808	0.218145853549302	0.0533402399181148	0.207091793207173	0.0534349196417855	-0.00115607578051501	0.00695805229896992	0.000279820558121784	5.26049081886196e-05	0.000264280243864573	4.96115972707286e-05	-0.028371744347972	0.00636071363514261	5.14851444741337e-05	2.21580313944818e-05	-0.02565266566845	0.00732859564709155	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"442"	442	"median"	"chr16"	"16p"	25200000	30199999	0.4636688	0.473956359837076	0.226409850190389	0.0529231097558211	0.20811680771876	0.0532053083772098	0.00216195386056781	0.00459623661654489	0.000375929174266039	7.36227563307693e-05	0.000309707996029679	6.47605043644617e-05	-0.00598768068211918	0.00297642778286113	6.44554394586711e-05	2.86503701956195e-05	-0.00507001673383808	0.00360116780867431	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"443"	443	"median"	"chr16"	"16q"	85200000	90199999	0.5275574	0.535151146784029	0.235832115729949	0.0536792332191535	0.206539933881482	0.0537402734596835	-0.000250767558505748	0.00625396142407769	0.000430482202296566	0.000104928189010207	0.000361094462234218	7.6121676074498e-05	0.00769930198650387	0.0029603887748751	7.41417482859157e-05	3.3505648095427e-05	0.00668046379762589	0.00457532995579467	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"444"	444	"median"	"chr16"	"16q"	80200000	85199999	0.4519452	0.460845812440293	0.22216404461546	0.0532568007171779	0.209344406885151	0.0532794862313073	0.00085863294011938	0.00696515264091876	0.000420923675311375	8.22463507733238e-05	0.000375627818021257	7.35311242264501e-05	0.005943095140068	0.00466941232456799	7.55833451486067e-05	3.24463926175555e-05	0.00562263344748149	0.0062023152345271	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"445"	445	"median"	"chr16"	"16q"	75200000	80199999	0.4126916	0.420800535682375	0.200813008130081	0.0527693657878575	0.197522060749449	0.0531135439553652	-0.0104433726929175	0.00469909577677139	0.000350044327647303	7.0181637774038e-05	0.000342570170144713	6.9805141085255e-05	0.000646951795203239	0.00392830245196915	6.58969493827051e-05	3.01885850987463e-05	-0.00401300681433139	0.00424797695238832	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"446"	446	"median"	"chr16"	"16q"	70200000	75199999	0.4345392	0.443492716562983	0.218267323095011	0.0544006464731155	0.207201969555923	0.0548682031235286	0.00367498822831619	0.00391250958562373	0.000363958159612765	6.83996174823197e-05	0.000304178329924264	6.5940853239655e-05	-0.00393493958418083	0.00217222440378312	6.27703005049843e-05	2.99301444317439e-05	-0.00305913962339963	0.00266872380983631	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"447"	447	"median"	"chr16"	"16q"	65200000	70199999	0.4618192	0.469426654804051	0.228047386469916	0.0555668001622842	0.210948927789816	0.0562038478596302	0.0121696744396995	0.00312473338976646	0.000418939250660556	8.28694151375556e-05	0.000336213791924175	7.52136881558644e-05	0.00448051988173936	0.00231204765528347	7.09239389145531e-05	3.45437970732769e-05	0.00784229752665667	0.00262824164828532	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"448"	448	"median"	"chr16"	"16q"	60200000	65199999	0.3668808	0.376945009148155	0.184286285485806	0.054246374395279	0.193186778742866	0.0541257805115125	-0.0068051938118909	0.00348871843675303	0.000273615586541671	8.20635673992721e-05	0.000327367713584617	7.61449944667019e-05	0.0026277598319167	0.00238264770846565	6.32431140518293e-05	3.27542030887558e-05	0.000349164855319557	0.00256289445444425	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"449"	449	"median"	"chr16"	"16q"	55200000	60199999	0.4367058	0.445956743563377	0.213555719074483	0.0532834855935091	0.201056496238619	0.0541468022580245	0.00152175365606065	0.003701263193185	0.000389249982930625	7.41662568400861e-05	0.000327033593853448	7.26993432362973e-05	0.00254860008729357	0.00152791327608729	6.57522285324979e-05	3.24746752235924e-05	0.00293822597056807	0.00249841012624166	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"450"	450	"median"	"chr16"	"16q"	50200000	55199999	0.4221578	0.431778030160894	0.204122916867354	0.0513556343711856	0.198396467146711	0.0519253391832799	-0.00988373209646399	0.00441714121250949	0.000370248400006435	7.25180609543781e-05	0.000336046723314619	7.12539466971839e-05	0.00367544412426544	0.00263269344471057	6.56975348352411e-05	3.07078588143524e-05	0.000315075786445795	0.0031650070817311	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"451"	451	"median"	"chr17"	"17p"	100000	5199999	0.4931434	0.500267221935999	0.237893806427173	0.0572172915458058	0.214073412193945	0.0577681453901723	0.022693100446779	0.00506363202695123	0.000340956701388387	7.14704973405128e-05	0.000261456585100766	6.02174470682866e-05	-0.0158090261426653	0.00251405834406694	5.54211413907967e-05	2.88835158390933e-05	-0.00914310105973658	0.00370353495146786	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"452"	452	"median"	"chr17"	"17p"	5200000	10199999	0.4721456	0.481449415986509	0.224259607383895	0.0550185557772025	0.209462607140128	0.0556136908256598	0.00548321844906542	0.0054484347080629	0.000416470554839277	8.65387950062402e-05	0.000337176985439172	7.53287979944432e-05	0.0052417098719618	0.0022715420776776	7.06259704377378e-05	3.38200248585231e-05	0.00657886814578567	0.00354023969261262	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"453"	453	"median"	"chr17"	"17p"	10200000	15199999	0.4138192	0.423685227444801	0.197182346976893	0.0496877233278035	0.191731147819273	0.0501678935979449	-0.0133101032061418	0.00442999274506161	0.000355906215485465	7.06507769798407e-05	0.000328199172619458	7.00236140024877e-05	0.0016824363468614	0.00246162948756737	6.24960904499524e-05	2.94146656449334e-05	-0.00258403870455944	0.0027687123804935	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"454"	454	"median"	"chr17"	"17p"	15200000	20199999	0.4700346	0.480029118617682	0.226331145149526	0.0553207628973014	0.204400716508913	0.0560820558651669	0.00554831909485269	0.00311455677593296	0.000365965506779528	7.32801228787626e-05	0.000283461224843511	6.66538211895057e-05	-0.00855804302754241	0.00182616275778926	5.74412889366205e-05	2.98898344206647e-05	-0.00708109709979421	0.0020634604381461	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"455"	455	"median"	"chr17"	"17q"	78100000	83199999	0.5375394	0.542807756111993	0.237518695249626	0.0558388381333111	0.208681647372081	0.0561031271984492	0.00874473063370071	0.00509019078701421	0.000440439001239472	0.00010631797681961	0.000355053690102607	7.72312388090124e-05	0.00943782880790931	0.00222423068054232	7.31328977887312e-05	3.54853551776572e-05	0.0112278082078978	0.00325649239536714	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"456"	456	"median"	"chr17"	"17q"	73100000	78099999	0.5039578	0.510622760409598	0.241031365107713	0.0571573948233204	0.218387963059518	0.0573985037048779	0.0183877065713381	0.00522270920005923	0.000452755058311601	0.000104611005621611	0.000378257694660388	8.08347751019217e-05	0.0116589208448722	0.00320091435069491	8.26069274484711e-05	3.74752086211248e-05	0.0165831671991788	0.00449087656633649	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"457"	457	"median"	"chr17"	"17q"	68100000	73099999	0.4041488	0.41271916814279	0.211138661071905	0.0542719866614711	0.208647359244367	0.0548566131085926	0.00190013781656184	0.00437063807179555	0.000316774016907434	6.64848632345726e-05	0.00032242392384943	6.71491365328323e-05	-0.00430888271243608	0.00363345141187193	6.65538123407151e-05	3.0215713777167e-05	-0.00300628256031904	0.00423839055853616	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"458"	458	"median"	"chr17"	"17q"	63100000	68099999	0.4393428	0.448084816906161	0.222391885259312	0.0553144094475774	0.209090062963579	0.0558806429568321	0.0115219447763362	0.00282490094247598	0.000411344393448866	7.76270969864247e-05	0.000334175370715568	7.51197337062714e-05	0.0058974361245952	0.00188446951180033	6.90856454243435e-05	3.42559003004562e-05	0.0091345548801112	0.00240499656803801	166	166.71	3.12905477892667	167	2.4338877385388	157	178
