"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
397	"median"	"chr13"	"13q"	74000000	78999999	0.3766018	0.385872001872076	0.194492254733219	0.0552226501760998	0.199854585175836	0.0553340960572858	-0.000751736708676207	0.0034804043009458	0.000293080350602163	7.95226578131922e-05	0.000335284349928755	7.58915330784402e-05	0.00420107823291663	0.00190920425044477	6.70081146709613e-05	3.35889985047707e-05	0.0040636547041794	0.0024649836537193	166	166.71	3.12905477892667	167	2.4338877385388	157	178
398	"median"	"chr13"	"13q"	79000000	83999999	0.3572452	0.369571723362918	0.192758836409134	0.0553946432241387	0.200636653965756	0.0554514104758876	0.00107683255675321	0.00337360149371484	0.000264111184454738	8.56718468092728e-05	0.000317219482446839	8.19651755223314e-05	0.00333711035593614	0.00499829242227103	6.2890660270167e-05	3.48660214962166e-05	0.00331791508101584	0.00512030181332228	166	166.71	3.12905477892667	167	2.4338877385388	157	178
399	"median"	"chr13"	"13q"	84000000	89099999	0.3451576	0.359835635074452	0.19032808267282	0.0538257488033908	0.200335262801084	0.0540315434443488	0.000408979547560365	0.00392385041603871	0.000245128854938494	8.41604257007022e-05	0.000299110555004297	8.0449417120236e-05	-0.000158036175014459	0.00624592060949032	5.99223916433642e-05	3.31904656762993e-05	-0.000243368360551434	0.00609809869793166	166	166.71	3.12905477892667	167	2.4338877385388	157	178
400	"median"	"chr13"	"13q"	89100000	94099999	0.3588992	0.372402718971293	0.189250865596475	0.05484996250309	0.198660887344917	0.0546591186811516	-0.00137816880660031	0.00553689800219391	0.000250000191941268	8.13718353717165e-05	0.000307937340769121	7.76284781946061e-05	-0.00131617936395262	0.00375206846448511	6.04008606048878e-05	3.31233267004831e-05	-0.00251622761530204	0.00445124205423606	166	166.71	3.12905477892667	167	2.4338877385388	157	178
401	"median"	"chr13"	"13q"	94100000	99099999	0.4077482	0.416442642571544	0.200567249272942	0.0536717390831594	0.197615994705163	0.0541596367145804	-0.00540412753131498	0.00327072420593564	0.000341313579045398	7.17342066450802e-05	0.000326841654027333	7.15438085371424e-05	0.00154301402821655	0.00185790068386022	6.40833356021234e-05	3.14182676214172e-05	-0.000180324062117112	0.00227128529873745	166	166.71	3.12905477892667	167	2.4338877385388	157	178
402	"median"	"chr13"	"13q"	99100000	104099999	0.3944374	0.404658763799793	0.204636380631894	0.053037111093231	0.20391619913512	0.0536977127346225	-0.00226624467058124	0.00290714617336994	0.000313225690069447	7.00893983327618e-05	0.000315912010464061	7.06671585609383e-05	-0.00104309438665294	0.000813433776056762	6.44195764349657e-05	3.08967550522488e-05	-0.00190472497815955	0.00136457123026951	166	166.71	3.12905477892667	167	2.4338877385388	157	178
403	"median"	"chr13"	"13q"	104100000	109099999	0.3762254	0.387132196842954	0.19271940023253	0.0524921244548544	0.19754241935012	0.0528934455619471	-0.00524381155794163	0.00361119596996629	0.000275109792100097	7.34643799915212e-05	0.000306230459907181	7.06894416472578e-05	-0.0014276404217709	0.0018150490452824	6.04935059287644e-05	3.07743783428192e-05	-0.00321137147634602	0.00251264004434457	166	166.71	3.12905477892667	167	2.4338877385388	157	178
404	"median"	"chr14"	"14q"	18300000	23699999	0.422173	0.435359529645974	0.225263230099119	0.0549537119755108	0.216492551266026	0.0554663108897768	0.0133118427368018	0.00461145920207358	0.000334908230376986	6.77113290787499e-05	0.00029367336893315	6.78894782494039e-05	-0.0101194224454901	0.00274469842158293	6.22355053486575e-05	3.02668167577404e-05	-0.0051188561878967	0.00237916378169402	166	166.71	3.12905477892667	167	2.4338877385388	157	178
405	"median"	"chr14"	"14q"	23700000	28699999	0.3797288	0.388362240840839	0.193186072631973	0.0524582219198602	0.199577971013455	0.0526990360659975	-0.00583616418322116	0.00437435744763648	0.00023624989011633	6.86557942379601e-05	0.000292966682088544	6.40403996000651e-05	-0.0096045141942378	0.00163274810064812	5.84696959857755e-05	2.7283289103344e-05	-0.0104149962121104	0.00231075607838413	166	166.71	3.12905477892667	167	2.4338877385388	157	178
406	"median"	"chr14"	"14q"	28700000	33699999	0.3799852	0.389271259472348	0.194445473060544	0.0535272847995854	0.198694138690529	0.0538701056356396	-0.00344072790246902	0.00326691891983569	0.00030052039074633	7.61975038909893e-05	0.00033271843869557	7.33719077147037e-05	0.00407105761547822	0.00152786978491847	6.61092036030739e-05	3.23515545729362e-05	0.00176746243799122	0.00206609725623564	166	166.71	3.12905477892667	167	2.4338877385388	157	178
407	"median"	"chr14"	"14q"	33700000	38699999	0.3953618	0.403742510421352	0.20395462143035	0.0543696765108351	0.203792919475223	0.0550166705050873	0.0012317032961816	0.00388322985751464	0.000328220232513845	7.41861146750277e-05	0.000331079894454611	7.42250634842337e-05	0.00170205853523935	0.0018096171708018	6.74717382704541e-05	3.2641118922969e-05	0.0014930559546287	0.00260067055019171	166	166.71	3.12905477892667	167	2.4338877385388	157	178
408	"median"	"chr14"	"14q"	38700000	43699999	0.3562102	0.368084600311048	0.190800987211129	0.0538251590337683	0.199026961441616	0.0538837719695938	-0.00195227063647366	0.0048206997183479	0.000263819963220876	8.22034720299426e-05	0.000312680246007681	7.86011333052875e-05	0.000815853573457505	0.00510721387592727	6.22317992657256e-05	3.2829902578943e-05	0.000117809432482429	0.00559802888705253	166	166.71	3.12905477892667	167	2.4338877385388	157	178
409	"median"	"chr14"	"14q"	43700000	48699999	0.3592214	0.369614076459663	0.188605361676492	0.0534448825014217	0.197494616672177	0.0534982485513166	-0.00512703542347266	0.0036422525979858	0.000265779087885035	8.32565139157559e-05	0.000323475969662914	7.76527958577787e-05	0.00196297390410636	0.00415409920995683	6.38847626312379e-05	3.25541153755313e-05	6.4209099118445e-05	0.00427721396004822	166	166.71	3.12905477892667	167	2.4338877385388	157	178
410	"median"	"chr14"	"14q"	48700000	53699999	0.398494	0.406970136234064	0.209918168089067	0.0549924682675615	0.209120134812652	0.0554382006656742	0.00839999465251723	0.00371617369016811	0.000342070153397603	7.49562712140499e-05	0.000336830434996013	7.42926754779334e-05	0.00449618611383764	0.00125007256509053	7.04380259753707e-05	3.37601544394263e-05	0.00666021364039284	0.00229989837950098	166	166.71	3.12905477892667	167	2.4338877385388	157	178
411	"median"	"chr14"	"14q"	53700000	58699999	0.4024684	0.412042366417375	0.203756486150698	0.0549333076911834	0.202723249658426	0.0553461020967459	-0.000623175331339699	0.00432705627130939	0.00034281415741202	7.50813666696745e-05	0.000331899698160813	7.4063407849528e-05	0.00329674952246287	0.00134152886579501	6.72837853718108e-05	3.2559978024527e-05	0.00197742917999365	0.00248786791511678	166	166.71	3.12905477892667	167	2.4338877385388	157	178
412	"median"	"chr14"	"14q"	58700000	63699999	0.3917402	0.400107236628662	0.20174619143432	0.0550374707688595	0.202823042093198	0.0554144463800186	0.000523686230122585	0.00374278980326202	0.000321352503149999	7.55507512630856e-05	0.000330670263326149	7.43845410377777e-05	0.00283257769537268	0.00114978669907602	6.68494082600385e-05	3.30826581963793e-05	0.00298156213029927	0.00212205366695968	166	166.71	3.12905477892667	167	2.4338877385388	157	178
413	"median"	"chr14"	"14q"	63700000	68699999	0.4131522	0.421739385853495	0.214578996067546	0.0553472847863138	0.209438775183935	0.0559940644849733	0.010230732858262	0.00372987285218551	0.000359415974468438	7.41991565346596e-05	0.000338917744359656	7.5079374545717e-05	0.00498137191722903	0.00142995289139808	7.09825172667884e-05	3.41656780539986e-05	0.00764247235384251	0.00247963333400475	166	166.71	3.12905477892667	167	2.4338877385388	157	178
414	"median"	"chr14"	"14q"	68700000	73699999	0.4316594	0.441274065191486	0.221751914439885	0.055852384142561	0.214207006201888	0.0563727096135975	0.0118119556001108	0.00594258100256832	0.000407287623643637	7.88113000243353e-05	0.000349136826922021	7.62522658794816e-05	0.00700484696974726	0.00187285512077783	7.38686580174307e-05	3.47459298735799e-05	0.0105335703193818	0.00339921947528076	166	166.71	3.12905477892667	167	2.4338877385388	157	178
415	"median"	"chr14"	"14q"	73700000	78699999	0.4500952	0.459269634821283	0.216472012102874	0.0542653204161381	0.203737361706595	0.0547712636195487	0.0032296970789582	0.00299712961567355	0.000423349407724047	8.19889965216852e-05	0.000356827925045227	7.5573747417193e-05	0.00781221650492479	0.00227623626826124	7.09753965394303e-05	3.42080082860573e-05	0.00900428216464447	0.00266471857484812	166	166.71	3.12905477892667	167	2.4338877385388	157	178
416	"median"	"chr14"	"14q"	78700000	83699999	0.374831	0.384497007720623	0.193492375056621	0.0525321012017848	0.19903990787621	0.0527884424804445	-0.00501674589046083	0.00391151493310659	0.000293366505992323	7.63814729589351e-05	0.00034085943382452	7.25732492225108e-05	0.00348286377648005	0.00188835259913484	6.78446303071697e-05	3.14002489260436e-05	0.00231614196487688	0.00229119266528299	166	166.71	3.12905477892667	167	2.4338877385388	157	178
417	"median"	"chr14"	"14q"	83700000	88699999	0.3737454	0.384074982083722	0.190797333230568	0.053456086693326	0.196673060312379	0.0535829666478031	-0.00486297121752517	0.00308338827055469	0.000283351067336713	7.84643850992066e-05	0.000328402422086298	7.4394550259467e-05	0.00287438841573439	0.00150486111156957	6.45879093657099e-05	3.24583853002295e-05	0.0012074247925288	0.00205173963457846	166	166.71	3.12905477892667	167	2.4338877385388	157	178
418	"median"	"chr14"	"14q"	88700000	93699999	0.4397028	0.448278521182745	0.239144115796098	0.0577146777814979	0.226266879635876	0.0581842649175981	0.0255832110605533	0.00516261537824526	0.000330667310632149	6.41018079791861e-05	0.000294768272336756	6.05707847638184e-05	-0.0135905618721218	0.00452775761908647	6.49382981073073e-05	2.90634315243251e-05	-0.00582718260872256	0.00511371518808287	166	166.71	3.12905477892667	167	2.4338877385388	157	178
419	"median"	"chr14"	"14q"	93700000	98699999	0.4414114	0.450569420601945	0.203490016403643	0.0493880123268635	0.191168220778389	0.0499572858449693	-0.0221993650256391	0.00716046854479151	0.000342812587604273	6.44836590508976e-05	0.000294908654346968	6.11838845476736e-05	-0.0110878192443319	0.00390060137885328	5.63771627436588e-05	2.54263130939484e-05	-0.0157291959286103	0.00478357856535401	166	166.71	3.12905477892667	167	2.4338877385388	157	178
420	"median"	"chr14"	"14q"	98700000	103699999	0.4797644	0.49074228475837	0.221427653334268	0.0536076504986119	0.198315751017173	0.0544275197835739	-0.0010608755474222	0.00306029733299105	0.000430629708766981	8.88469489995494e-05	0.000335047460760826	7.76581245357951e-05	0.00663293171312491	0.00137765046839132	6.64451888071803e-05	3.419492681697e-05	0.00585874021754444	0.0020248832166626	166	166.71	3.12905477892667	167	2.4338877385388	157	178
421	"median"	"chr15"	"15q"	20800000	26399999	0.4152222	0.424559907700545	0.200226634478002	0.0515598282975729	0.193800022712819	0.0527841379143854	-0.0119975120791534	0.00436944786148694	0.000242589590649584	4.8746549232474e-05	0.000212747384796346	5.17301209793231e-05	-0.0286350347021759	0.00305655213368005	4.0786685165334e-05	2.17530202046369e-05	-0.0293322817376818	0.00315197613877803	166	166.71	3.12905477892667	167	2.4338877385388	157	178
422	"median"	"chr15"	"15q"	26400000	31399999	0.430532	0.455487521029739	0.198536808413352	0.0506477104503494	0.18515278906994	0.0517093532282504	-0.0194314031945297	0.0106232249691601	0.000104556480895662	2.15196493091009e-05	9.03681675853497e-05	2.4446378101297e-05	-0.0675617637788166	0.00436882519900351	1.61287118966046e-05	9.63134517463969e-06	-0.0630187460727486	0.0050704174937077	166	166.71	3.12905477892667	167	2.4338877385388	157	178
423	"median"	"chr15"	"15q"	31400000	36399999	0.4025842	0.414758959413812	0.194489465153971	0.0541138078287153	0.194949826821284	0.0544524364157897	-0.00489309303688836	0.00392207781686444	0.000219767339643098	5.15201510984178e-05	0.00022827597797928	5.11042294121774e-05	-0.027003005802627	0.00201088379565602	4.42792717872743e-05	2.27036081702997e-05	-0.0253759317101209	0.00243442743689201	166	166.71	3.12905477892667	167	2.4338877385388	157	178
424	"median"	"chr15"	"15q"	36400000	41399999	0.409189	0.416977951302018	0.211739402130473	0.0552229789432905	0.207807666421007	0.0558004872139068	0.00939550904691842	0.00316097438186551	0.000352829183937821	7.60020048371726e-05	0.00034940761913116	7.5644060308351e-05	0.00782596498813132	0.00133928451271586	7.26095819613665e-05	3.44867770606507e-05	0.00988678701160112	0.00199278582461843	166	166.71	3.12905477892667	167	2.4338877385388	157	178
425	"median"	"chr15"	"15q"	41400000	46399999	0.4297404	0.438842254349133	0.218970032004655	0.0543772638274788	0.208983221199291	0.0550539400797997	0.00983997530778578	0.0034454816335204	0.000362456045702789	7.02628406850925e-05	0.000315578643232979	6.98225383675631e-05	-0.000969342995532309	0.00119709014559486	6.59506414045298e-05	3.14676337886038e-05	0.00218936700561817	0.00183414315159124	166	166.71	3.12905477892667	167	2.4338877385388	157	178
426	"median"	"chr15"	"15q"	46400000	51399999	0.3889752	0.398248230516438	0.202074778474173	0.0561302208036754	0.203423864930067	0.0565153178423162	0.00483716657188372	0.00431960242526108	0.000321066347759838	7.85117601973761e-05	0.000337340123985875	7.70546962130642e-05	0.00576409774538762	0.00150344324687656	6.82732387240536e-05	3.50353682007511e-05	0.00663129282031227	0.00261505160578231	166	166.71	3.12905477892667	167	2.4338877385388	157	178
427	"median"	"chr15"	"15q"	51400000	56399999	0.391859	0.400381064255065	0.200550206327373	0.0547004229683649	0.200588523016337	0.0551969889233912	0.00197772033499299	0.00340388582106475	0.000320608499135582	7.64215909204493e-05	0.000335769416182309	7.53090605803996e-05	0.00482586581712924	0.00154821918158958	6.67167837986595e-05	3.33129453838878e-05	0.00423009366573841	0.00235079265022051	166	166.71	3.12905477892667	167	2.4338877385388	157	178
428	"median"	"chr15"	"15q"	56400000	61399999	0.4072554	0.416415347501302	0.208343028087087	0.0557659734514985	0.206129622845749	0.0561582737405663	0.00221336593908069	0.00352394998881764	0.000363048395716939	7.58914916985293e-05	0.00034817887838252	7.55263567855843e-05	0.00704382420542663	0.00149650004557455	7.07691142860456e-05	3.44389308101761e-05	0.00702174284589632	0.0018993216058962	166	166.71	3.12905477892667	167	2.4338877385388	157	178
429	"median"	"chr15"	"15q"	61400000	66399999	0.435331	0.443204470511369	0.219230166754482	0.0576995822160934	0.209106561990864	0.0583363393392986	0.0155451239961474	0.00451055291757599	0.000374175635431423	7.399494124889e-05	0.000315013365987853	7.30035462244062e-05	-0.000278859435609517	0.00146613332276443	6.58713619428895e-05	3.41315083371656e-05	0.00485103484472911	0.00216030778580917	166	166.71	3.12905477892667	167	2.4338877385388	157	178
430	"median"	"chr15"	"15q"	66400000	71399999	0.4436024	0.453796869003564	0.221648186994306	0.0556452425429037	0.208619082136961	0.0565663094001828	0.00412590588399134	0.00529602538303084	0.000426991323881814	8.44039061087565e-05	0.000367030526981546	8.10894637860625e-05	0.00920452807928022	0.00244205661249567	7.65695716551354e-05	3.66579705149011e-05	0.00997999249976193	0.00394423667707593	166	166.71	3.12905477892667	167	2.4338877385388	157	178
431	"median"	"chr15"	"15q"	71400000	76399999	0.4532718	0.463008388023879	0.216720197075057	0.0542567115355213	0.204854015276487	0.055243749261748	0.00128807448891876	0.00522341592823807	0.000414538385776267	7.97685652838385e-05	0.000337016804256206	7.6257552832903e-05	0.0048545647279886	0.00187816789481812	6.90392455675336e-05	3.40780877641482e-05	0.00499027627594686	0.00338806520290833	166	166.71	3.12905477892667	167	2.4338877385388	157	178
432	"median"	"chr15"	"15q"	76400000	81399999	0.442643	0.453129869391685	0.21384449455829	0.0529180899835894	0.200588020718429	0.053713587299646	-0.00291663213329204	0.00418958888721688	0.000420262843878891	7.88310205186466e-05	0.000350382984260915	7.61658586205348e-05	0.00713068547124733	0.00195945521093336	7.02826293063134e-05	3.31064555179707e-05	0.00550042731403204	0.0028934864797677	166	166.71	3.12905477892667	167	2.4338877385388	157	178
433	"median"	"chr15"	"15q"	81400000	86599999	0.4244416	0.435916847384429	0.207300736771601	0.054611256515931	0.199795405392433	0.0553729299027593	-0.00281912922875471	0.00397725149992128	0.000329775417080662	6.71794139147249e-05	0.000292523114655449	6.71619704087615e-05	-0.00774340918662692	0.0015922354589951	5.84447742792425e-05	2.94415074260502e-05	-0.00655822953986294	0.00216107497477814	166	166.71	3.12905477892667	167	2.4338877385388	157	178
434	"median"	"chr15"	"15q"	86600000	91599999	0.43878	0.448433098841624	0.215668014644912	0.0541290870568631	0.20463693726628	0.0548744435813327	0.00363983306749932	0.0026830873337425	0.000409398090847824	7.87943567296671e-05	0.000348185096694343	7.59669129958669e-05	0.00623867577986027	0.00151129274491323	7.10964158001973e-05	3.35830295411113e-05	0.00720252757861399	0.00173959555167665	166	166.71	3.12905477892667	167	2.4338877385388	157	178
435	"median"	"chr15"	"15q"	91600000	96599999	0.4090366	0.418707824519904	0.202826816256943	0.0524722818299347	0.19843923155057	0.0529697547009717	-0.00686189994475792	0.00373972340790798	0.000358132518960634	7.31529375699721e-05	0.000343341331990474	7.253095975458e-05	0.00372242431170848	0.00213958436990436	6.72270863549623e-05	3.12323369435151e-05	0.00124026547920328	0.0027644594439057	166	166.71	3.12905477892667	167	2.4338877385388	157	178
436	"median"	"chr15"	"15q"	96600000	101599999	0.4250108	0.435245725929889	0.211972246411416	0.0545727795184765	0.201414230905318	0.0555711958762214	-0.0012380618023726	0.0047505649632937	0.000363419256028866	7.57189368667403e-05	0.000321487172558911	7.64100812721294e-05	0.00336920059364579	0.00206832090788155	6.47520916068782e-05	3.33314042752729e-05	0.00245427907617148	0.00321938214715233	166	166.71	3.12905477892667	167	2.4338877385388	157	178
437	"median"	"chr16"	"16p"	100000	5099999	0.5402172	0.544210444680112	0.246858388987325	0.054259769141141	0.221407058058893	0.0549364418340683	0.0149878839403063	0.00798307137053171	0.000399765477557699	9.14267089644101e-05	0.000313279773827157	6.5203145523586e-05	-0.00450758491494924	0.00313093751911211	6.93623530724263e-05	3.02428430286755e-05	1.5560742297029e-06	0.00538441710151325	166	166.71	3.12905477892667	167	2.4338877385388	157	178
438	"median"	"chr16"	"16p"	5100000	10099999	0.4298708	0.438057036343517	0.199346118675702	0.0507944877980286	0.192790052522105	0.0509219499302577	-0.0136280306505511	0.00676794167402302	0.000387403193148184	7.34961773372242e-05	0.000369096873252647	7.05420103597738e-05	0.00196386253486498	0.006189718574352	6.7211569722595e-05	2.94810079949965e-05	-0.00227144348242377	0.00658825450967701	166	166.71	3.12905477892667	167	2.4338877385388	157	178
439	"median"	"chr16"	"16p"	10100000	15099999	0.452883	0.461750488590625	0.222256216276353	0.055186504264026	0.20865557783221	0.0555287632292749	0.00279803811878566	0.00473604394996791	0.000367506693304949	7.2682805076985e-05	0.000323015411781423	6.60359938565123e-05	-0.00642907163546329	0.00402699736337442	6.5223588721787e-05	2.96970812476348e-05	-0.00538597447897491	0.00437092094299332	166	166.71	3.12905477892667	167	2.4338877385388	157	178
440	"median"	"chr16"	"16p"	15100000	20199999	0.449494	0.45937417563974	0.210664086951573	0.0522821999052615	0.198556774228082	0.0519029663804986	-0.0105551236089521	0.00833509070946938	0.000178434669268454	3.35880888534434e-05	0.000168383363766517	3.19307641048595e-05	-0.0524141916690051	0.0063496692491928	3.13193373628379e-05	1.36290456565183e-05	-0.0500355089325812	0.00724940690606234	166	166.71	3.12905477892667	167	2.4338877385388	157	178
441	"median"	"chr16"	"16p"	20200000	25199999	0.4402814	0.446207098970808	0.218145853549302	0.0533402399181148	0.207091793207173	0.0534349196417855	-0.00135036611328068	0.00701015523142712	0.000279820558121784	5.26049081886196e-05	0.000264280243864573	4.96115972707286e-05	-0.0274789342117213	0.00619998344121183	5.14851444741337e-05	2.21580313944818e-05	-0.025215282813808	0.00720286740571889	166	166.71	3.12905477892667	167	2.4338877385388	157	178
442	"median"	"chr16"	"16p"	25200000	30199999	0.4636688	0.473956359837076	0.226409850190389	0.0529231097558211	0.20811680771876	0.0532053083772098	0.00216925481780174	0.004630244220004	0.000375929174266039	7.36227563307693e-05	0.000309707996029679	6.47605043644617e-05	-0.00584847028794111	0.00290735503572388	6.44554394586711e-05	2.86503701956195e-05	-0.00502234733480874	0.00355523268385418	166	166.71	3.12905477892667	167	2.4338877385388	157	178
443	"median"	"chr16"	"16q"	46400000	51399999	0.438357	0.448242476704983	0.207034322207192	0.0521629533301295	0.19733263477438	0.0529779975385668	-0.0103465871525204	0.00357682970147225	0.000393553407307099	7.63909108464782e-05	0.000325569533637504	7.43337422645333e-05	0.00292348207378619	0.00129289644358618	6.42454938749546e-05	3.17836157716148e-05	-0.000737643750106501	0.00177673618509573	166	166.71	3.12905477892667	167	2.4338877385388	157	178
444	"median"	"chr16"	"16q"	51400000	56399999	0.4172724	0.426027080908577	0.201479052335698	0.0506119321939207	0.196985039705859	0.0511916241696792	-0.0101604205615251	0.00484981591844906	0.000345648025512745	6.82716154641269e-05	0.000321751689647831	6.76317007798789e-05	0.000296115278818394	0.00275078694660119	6.27654055603111e-05	2.90946876229158e-05	-0.00340983711771471	0.00340820378286089	166	166.71	3.12905477892667	167	2.4338877385388	157	178
445	"median"	"chr16"	"16q"	56400000	61399999	0.419318	0.428703325324299	0.211133810010215	0.0542254685486167	0.20233353228048	0.0551318066494632	0.0029374822535895	0.00376141804880694	0.000356526734063704	7.5923857704568e-05	0.000334924514616824	7.68023701094164e-05	0.00585497339433023	0.00126511652996285	6.76047190730077e-05	3.45352487573771e-05	0.00643483881301208	0.00226304895506849	166	166.71	3.12905477892667	167	2.4338877385388	157	178
446	"median"	"chr16"	"16q"	61400000	66399999	0.3829534	0.39272974345664	0.185831924123226	0.0524241101816707	0.190389117066943	0.0528271053504048	-0.0108100689476098	0.00373893723549193	0.000289303099452047	7.53416943554144e-05	0.000326076339052724	7.30683477791001e-05	0.00204251586195661	0.0016438860687004	6.16800403108333e-05	3.13747962931802e-05	-0.00125221646483957	0.00216929582563871	166	166.71	3.12905477892667	167	2.4338877385388	157	178
447	"median"	"chr16"	"16q"	66400000	71399999	0.4680232	0.475966098913932	0.238554563777714	0.057981089475236	0.219014381316916	0.0586581878613549	0.0228423378031166	0.00363961261979837	0.0003903980789662	7.90710072141465e-05	0.000308334164735094	7.05404243188541e-05	-0.00365680927437125	0.00233790136709063	6.75296163283248e-05	3.32410331972799e-05	0.00335267189370335	0.00272721685954104	166	166.71	3.12905477892667	167	2.4338877385388	157	178
448	"median"	"chr16"	"16q"	71400000	76399999	0.424223	0.432458273053926	0.215004759295047	0.0541351753779613	0.206887992723876	0.0547021608611969	0.00214951867579672	0.00295185931462427	0.000361014239817778	7.10519685318343e-05	0.000320538846883713	7.02864750233002e-05	0.000973810340032659	0.00180025641453532	6.63156386217973e-05	3.16706519318007e-05	0.00120967986448318	0.00212329345035767	166	166.71	3.12905477892667	167	2.4338877385388	157	178
449	"median"	"chr16"	"16q"	76400000	81399999	0.4166918	0.425419537992936	0.201173351095854	0.0521855489659153	0.197150251444648	0.0524239620002366	-0.0123395803021135	0.00499886159172844	0.000380314504718152	7.3268795821992e-05	0.000360031180153201	7.19288355923735e-05	0.00380488595905867	0.00425635307418098	6.99454164411199e-05	3.08526416215744e-05	0.000144020373161998	0.00460286466972755	166	166.71	3.12905477892667	167	2.4338877385388	157	178
450	"median"	"chr16"	"16q"	81400000	86399999	0.4739256	0.483408783083029	0.224570258891396	0.0533420130347557	0.206530601470159	0.053251481644606	0.000159435997661242	0.00739629779889378	0.000425105530867396	8.96305313604154e-05	0.000379206875139944	7.45902038562516e-05	0.00712038687663508	0.00446788446659628	7.49424187778978e-05	3.30071775639626e-05	0.00651665637944815	0.0062315381617375	166	166.71	3.12905477892667	167	2.4338877385388	157	178
451	"median"	"chr17"	"17p"	100000	5199999	0.4931434	0.500267221935999	0.237893806427173	0.0572172915458058	0.214073412193945	0.0577681453901723	0.0226084052713263	0.0052127472392609	0.000340956701388387	7.14704973405128e-05	0.000261456585100766	6.02174470682866e-05	-0.0154902406721898	0.00244658644289815	5.54211413907967e-05	2.88835158390933e-05	-0.00904369964077667	0.00366860439273648	166	166.71	3.12905477892667	167	2.4338877385388	157	178
452	"median"	"chr17"	"17p"	5200000	10199999	0.4721456	0.481449415986509	0.224259607383895	0.0550185557772025	0.209462607140128	0.0556136908256598	0.00544091970552142	0.00548212650653094	0.000416470554839277	8.65387950062402e-05	0.000337176985439172	7.53287979944432e-05	0.0050791134587327	0.00222997036410626	7.06259704377378e-05	3.38200248585231e-05	0.00646574892772485	0.00350229167536482	166	166.71	3.12905477892667	167	2.4338877385388	157	178
453	"median"	"chr17"	"17p"	10200000	15199999	0.4138192	0.423685227444801	0.197182346976893	0.0496877233278035	0.191731147819273	0.0501678935979449	-0.0134312049872344	0.00438824895455983	0.000355906215485465	7.06507769798407e-05	0.000328199172619458	7.00236140024877e-05	0.00162849369199834	0.00242204723543388	6.24960904499524e-05	2.94146656449334e-05	-0.0025498959180404	0.00275102864002312	166	166.71	3.12905477892667	167	2.4338877385388	157	178
454	"median"	"chr17"	"17p"	15200000	20199999	0.4700346	0.480029118617682	0.226331145149526	0.0553207628973014	0.204400716508913	0.0560820558651669	0.00535171698984224	0.00312147278895268	0.000365965506779528	7.32801228787626e-05	0.000283461224843511	6.66538211895057e-05	-0.0083188566334059	0.00180287463701021	5.74412889366205e-05	2.98898344206647e-05	-0.00700197369175839	0.00207383314805763	166	166.71	3.12905477892667	167	2.4338877385388	157	178
455	"median"	"chr17"	"17q"	27500000	32499999	0.448331	0.457421040215622	0.231174668575174	0.0570711568188239	0.216675101281252	0.0579149986799199	0.0239516759000138	0.00475083787640023	0.000418479143969079	7.97847355561275e-05	0.000336317741447979	7.64119306224934e-05	0.00681542428348317	0.00198516720439969	7.2412653969592e-05	3.62601922787416e-05	0.0133692923352152	0.0032857202643259	166	166.71	3.12905477892667	167	2.4338877385388	157	178
456	"median"	"chr17"	"17q"	32500000	37499999	0.444632	0.455580856874479	0.207501209315182	0.0505397623251726	0.197123450766342	0.0506859758926649	-0.0159438634305139	0.00629682406866052	0.000274260026882361	5.32087342102252e-05	0.000245403571167457	4.9535349022316e-05	-0.0292912367950551	0.00502842139406548	4.8374798778913e-05	2.07875476807757e-05	-0.0302518097355581	0.00584344197229906	166	166.71	3.12905477892667	167	2.4338877385388	157	178
457	"median"	"chr17"	"17q"	37500000	42499999	0.4718278	0.479533015839189	0.238324543300466	0.056351653252719	0.219786136523959	0.0567542983424219	0.0217238817987573	0.0059130761246108	0.000284532330323157	5.88372149020016e-05	0.000231894581652275	5.03440503774132e-05	-0.0295236759747249	0.00400175202158753	4.94052110148419e-05	2.31582852054912e-05	-0.0223006736648567	0.00517618181250167	166	166.71	3.12905477892667	167	2.4338877385388	157	178
458	"median"	"chr17"	"17q"	42500000	47499999	0.4735788	0.474335420260665	0.241990192825277	0.0569568667369616	0.222380449517566	0.0574750802192826	0.0243719354292297	0.00486025795471143	0.000301675413311602	6.10980831501757e-05	0.000250641345109614	5.3346973440652e-05	-0.0238274684568867	0.00405373251567471	5.47596536755344e-05	2.49732737788363e-05	-0.0160166615377072	0.00487780438513479	166	166.71	3.12905477892667	167	2.4338877385388	157	178
459	"median"	"chr17"	"17q"	47500000	52499999	0.4544854	0.462815077217439	0.225623049100728	0.0556086262911185	0.211151792381876	0.0562291415853244	0.00852536400929241	0.00349225634841157	0.000422042053205874	8.43835953854646e-05	0.000362271284092646	7.76585523343784e-05	0.00773710819929864	0.00216605262198555	7.64942309646459e-05	3.54131337176558e-05	0.00937540073639789	0.00273405318683701	166	166.71	3.12905477892667	167	2.4338877385388	157	178
